"Bevolking; geslacht, leeftijd, burgerlijke staat en regio, 1 januari"
"";"";"Onderwerpen";"Bevolking naar geslacht";"Bevolking naar geslacht";"Bevolking naar geslacht";"Bevolking: ongehuwd naar geslacht";"Bevolking: ongehuwd naar geslacht";"Bevolking: ongehuwd naar geslacht";"Bevolking: gehuwd naar geslacht";"Bevolking: gehuwd naar geslacht";"Bevolking: gehuwd naar geslacht";"Bevolking: verweduwd naar geslacht";"Bevolking: verweduwd naar geslacht";"Bevolking: verweduwd naar geslacht";"Bevolking: gescheiden naar geslacht";"Bevolking: gescheiden naar geslacht";"Bevolking: gescheiden naar geslacht";"Regionale coderingen"
"";"";"Onderwerpen";"Mannen en vrouwen";"Mannen";"Vrouwen";"Mannen en vrouwen";"Mannen";"Vrouwen";"Mannen en vrouwen";"Mannen";"Vrouwen";"Mannen en vrouwen";"Mannen";"Vrouwen";"Mannen en vrouwen";"Mannen";"Vrouwen";"Gemeente"
"Regio's";"Perioden";"Leeftijd";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"code"
"Ermelo";"2006";"Jonger dan 5 jaar";"1343";"696";"647";"1343";"696";"647";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0233"
"Ermelo";"2006";"5 tot 10 jaar";"1640";"824";"816";"1640";"824";"816";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0233"
"Ermelo";"2006";"10 tot 15 jaar";"1779";"912";"867";"1779";"912";"867";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0233"
"Ermelo";"2006";"15 tot 20 jaar";"1916";"979";"937";"1914";"979";"935";"2";"-";"2";"-";"-";"-";"-";"-";"-";"0233"
"Ermelo";"2006";"20 tot 25 jaar";"1503";"764";"739";"1358";"717";"641";"145";"47";"98";"-";"-";"-";"-";"-";"-";"0233"
"Ermelo";"2006";"25 tot 30 jaar";"1216";"616";"600";"832";"485";"347";"369";"127";"242";"1";"1";"-";"14";"3";"11";"0233"
"Ermelo";"2006";"30 tot 35 jaar";"1435";"703";"732";"523";"289";"234";"856";"389";"467";"-";"-";"-";"56";"25";"31";"0233"
"Ermelo";"2006";"35 tot 40 jaar";"1821";"909";"912";"451";"281";"170";"1249";"575";"674";"5";"1";"4";"116";"52";"64";"0233"
"Ermelo";"2006";"40 tot 45 jaar";"1942";"958";"984";"314";"169";"145";"1439";"704";"735";"11";"3";"8";"178";"82";"96";"0233"
"Ermelo";"2006";"45 tot 50 jaar";"1962";"1005";"957";"248";"139";"109";"1480";"755";"725";"24";"5";"19";"210";"106";"104";"0233"
"Ermelo";"2006";"50 tot 55 jaar";"1807";"877";"930";"215";"114";"101";"1357";"669";"688";"32";"11";"21";"203";"83";"120";"0233"
"Ermelo";"2006";"55 tot 60 jaar";"1979";"994";"985";"188";"96";"92";"1497";"780";"717";"87";"24";"63";"207";"94";"113";"0233"
"Ermelo";"2006";"60 tot 65 jaar";"1537";"769";"768";"138";"77";"61";"1185";"621";"564";"101";"17";"84";"113";"54";"59";"0233"
"Ermelo";"2006";"65 tot 70 jaar";"1281";"610";"671";"135";"74";"61";"901";"466";"435";"148";"28";"120";"97";"42";"55";"0233"
"Ermelo";"2006";"70 tot 75 jaar";"1091";"490";"601";"141";"55";"86";"703";"376";"327";"191";"34";"157";"56";"25";"31";"0233"
"Ermelo";"2006";"75 tot 80 jaar";"949";"418";"531";"129";"54";"75";"524";"302";"222";"249";"45";"204";"47";"17";"30";"0233"
"Ermelo";"2006";"80 tot 85 jaar";"604";"226";"378";"61";"21";"40";"261";"154";"107";"257";"44";"213";"25";"7";"18";"0233"
"Ermelo";"2006";"85 tot 90 jaar";"316";"94";"222";"37";"3";"34";"79";"51";"28";"192";"38";"154";"8";"2";"6";"0233"
"Ermelo";"2006";"90 tot 95 jaar";"108";"29";"79";"8";"2";"6";"20";"15";"5";"77";"11";"66";"3";"1";"2";"0233"
"Ermelo";"2006";"95 jaar of ouder";"22";"2";"20";"2";"-";"2";"-";"-";"-";"20";"2";"18";"-";"-";"-";"0233"
"Etten-Leur";"2006";"Totaal leeftijden";"40322";"20048";"20274";"17183";"9152";"8031";"18788";"9403";"9385";"1894";"429";"1465";"2457";"1064";"1393";"0777"
"Etten-Leur";"2006";"Jonger dan 5 jaar";"2441";"1233";"1208";"2441";"1233";"1208";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0777"
"Etten-Leur";"2006";"5 tot 10 jaar";"2453";"1238";"1215";"2453";"1238";"1215";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0777"
"Etten-Leur";"2006";"10 tot 15 jaar";"2593";"1311";"1282";"2593";"1311";"1282";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0777"
"Etten-Leur";"2006";"15 tot 20 jaar";"2391";"1232";"1159";"2387";"1231";"1156";"4";"1";"3";"-";"-";"-";"-";"-";"-";"0777"
"Etten-Leur";"2006";"20 tot 25 jaar";"2165";"1145";"1020";"2062";"1127";"935";"97";"17";"80";"1";"-";"1";"5";"1";"4";"0777"
"Etten-Leur";"2006";"25 tot 30 jaar";"2497";"1235";"1262";"1724";"973";"751";"740";"253";"487";"-";"-";"-";"33";"9";"24";"0777"
"Etten-Leur";"2006";"30 tot 35 jaar";"2850";"1468";"1382";"1143";"709";"434";"1564";"712";"852";"3";"-";"3";"140";"47";"93";"0777"
"Etten-Leur";"2006";"35 tot 40 jaar";"3289";"1673";"1616";"823";"519";"304";"2168";"1038";"1130";"11";"3";"8";"287";"113";"174";"0777"
"Etten-Leur";"2006";"40 tot 45 jaar";"3251";"1652";"1599";"478";"288";"190";"2386";"1201";"1185";"29";"5";"24";"358";"158";"200";"0777"
"Etten-Leur";"2006";"45 tot 50 jaar";"3062";"1536";"1526";"337";"224";"113";"2295";"1117";"1178";"35";"13";"22";"395";"182";"213";"0777"
"Etten-Leur";"2006";"50 tot 55 jaar";"2891";"1455";"1436";"164";"97";"67";"2289";"1161";"1128";"73";"23";"50";"365";"174";"191";"0777"
"Etten-Leur";"2006";"55 tot 60 jaar";"3016";"1528";"1488";"135";"80";"55";"2412";"1258";"1154";"117";"34";"83";"352";"156";"196";"0777"
"Etten-Leur";"2006";"60 tot 65 jaar";"2162";"1084";"1078";"74";"31";"43";"1734";"921";"813";"155";"46";"109";"199";"86";"113";"0777"
"Etten-Leur";"2006";"65 tot 70 jaar";"1750";"843";"907";"76";"32";"44";"1299";"687";"612";"222";"54";"168";"153";"70";"83";"0777"
"Etten-Leur";"2006";"70 tot 75 jaar";"1434";"648";"786";"80";"26";"54";"924";"507";"417";"338";"73";"265";"92";"42";"50";"0777"
"Etten-Leur";"2006";"75 tot 80 jaar";"1000";"426";"574";"73";"22";"51";"531";"317";"214";"350";"68";"282";"46";"19";"27";"0777"
"Etten-Leur";"2006";"80 tot 85 jaar";"652";"229";"423";"53";"4";"49";"276";"163";"113";"300";"56";"244";"23";"6";"17";"0777"
"Etten-Leur";"2006";"85 tot 90 jaar";"285";"87";"198";"51";"6";"45";"62";"45";"17";"168";"35";"133";"4";"1";"3";"0777"
"Etten-Leur";"2006";"90 tot 95 jaar";"116";"24";"92";"29";"1";"28";"7";"5";"2";"76";"18";"58";"4";"-";"4";"0777"
"Etten-Leur";"2006";"95 jaar of ouder";"24";"1";"23";"7";"-";"7";"-";"-";"-";"16";"1";"15";"1";"-";"1";"0777"
"Ferwerderadiel";"2006";"Totaal leeftijden";"8976";"4604";"4372";"4082";"2294";"1788";"4066";"2035";"2031";"468";"102";"366";"360";"173";"187";"1722"
"Ferwerderadiel";"2006";"Jonger dan 5 jaar";"647";"335";"312";"647";"335";"312";" ";" ";" ";" ";" ";" ";" ";" ";" ";"1722"
"Ferwerderadiel";"2006";"5 tot 10 jaar";"604";"309";"295";"604";"309";"295";" ";" ";" ";" ";" ";" ";" ";" ";" ";"1722"
"Ferwerderadiel";"2006";"10 tot 15 jaar";"564";"300";"264";"564";"300";"264";" ";" ";" ";" ";" ";" ";" ";" ";" ";"1722"
"Ferwerderadiel";"2006";"15 tot 20 jaar";"553";"302";"251";"552";"302";"250";"1";"-";"1";"-";"-";"-";"-";"-";"-";"1722"
"Ferwerderadiel";"2006";"20 tot 25 jaar";"485";"259";"226";"457";"250";"207";"27";"9";"18";"-";"-";"-";"1";"-";"1";"1722"
"Ferwerderadiel";"2006";"25 tot 30 jaar";"471";"258";"213";"340";"217";"123";"127";"40";"87";"-";"-";"-";"4";"1";"3";"1722"
"Ferwerderadiel";"2006";"30 tot 35 jaar";"584";"299";"285";"255";"162";"93";"304";"131";"173";"1";"-";"1";"24";"6";"18";"1722"
"Ferwerderadiel";"2006";"35 tot 40 jaar";"653";"345";"308";"196";"123";"73";"424";"205";"219";"2";"-";"2";"31";"17";"14";"1722"
"Ferwerderadiel";"2006";"40 tot 45 jaar";"706";"358";"348";"154";"91";"63";"482";"239";"243";"4";"1";"3";"66";"27";"39";"1722"
"Ferwerderadiel";"2006";"45 tot 50 jaar";"689";"344";"345";"95";"64";"31";"540";"258";"282";"8";"2";"6";"46";"20";"26";"1722"
"Ferwerderadiel";"2006";"50 tot 55 jaar";"610";"339";"271";"65";"52";"13";"484";"249";"235";"8";"4";"4";"53";"34";"19";"1722"
"Ferwerderadiel";"2006";"55 tot 60 jaar";"648";"328";"320";"33";"24";"9";"538";"269";"269";"27";"7";"20";"50";"28";"22";"1722"
"Ferwerderadiel";"2006";"60 tot 65 jaar";"535";"274";"261";"26";"19";"7";"433";"224";"209";"44";"16";"28";"32";"15";"17";"1722"
"Ferwerderadiel";"2006";"65 tot 70 jaar";"356";"197";"159";"22";"15";"7";"265";"157";"108";"44";"10";"34";"25";"15";"10";"1722"
"Ferwerderadiel";"2006";"70 tot 75 jaar";"296";"152";"144";"23";"13";"10";"199";"117";"82";"59";"16";"43";"15";"6";"9";"1722"
"Ferwerderadiel";"2006";"75 tot 80 jaar";"259";"110";"149";"22";"13";"9";"142";"80";"62";"86";"14";"72";"9";"3";"6";"1722"
"Ferwerderadiel";"2006";"80 tot 85 jaar";"160";"51";"109";"8";"3";"5";"63";"33";"30";"86";"14";"72";"3";"1";"2";"1722"
"Ferwerderadiel";"2006";"85 tot 90 jaar";"101";"29";"72";"9";"1";"8";"32";"19";"13";"59";"9";"50";"1";"-";"1";"1722"
"Ferwerderadiel";"2006";"90 tot 95 jaar";"45";"11";"34";"9";"1";"8";"5";"5";"-";"31";"5";"26";"-";"-";"-";"1722"
"Ferwerderadiel";"2006";"95 jaar of ouder";"10";"4";"6";"1";"-";"1";"-";"-";"-";"9";"4";"5";"-";"-";"-";"1722"
"Franekeradeel";"2006";"Totaal leeftijden";"20887";"10554";"10333";"9489";"5256";"4233";"9160";"4582";"4578";"1211";"237";"974";"1027";"479";"548";"0070"
"Franekeradeel";"2006";"Jonger dan 5 jaar";"1334";"711";"623";"1334";"711";"623";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0070"
"Franekeradeel";"2006";"5 tot 10 jaar";"1407";"705";"702";"1407";"705";"702";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0070"
"Franekeradeel";"2006";"10 tot 15 jaar";"1345";"692";"653";"1345";"692";"653";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0070"
"Franekeradeel";"2006";"15 tot 20 jaar";"1207";"635";"572";"1207";"635";"572";"-";"-";"-";"-";"-";"-";"-";"-";"-";"0070"
"Franekeradeel";"2006";"20 tot 25 jaar";"1122";"608";"514";"1085";"603";"482";"36";"5";"31";"-";"-";"-";"1";"-";"1";"0070"
"Franekeradeel";"2006";"25 tot 30 jaar";"1129";"607";"522";"834";"498";"336";"281";"107";"174";"-";"-";"-";"14";"2";"12";"0070"
"Franekeradeel";"2006";"30 tot 35 jaar";"1302";"671";"631";"613";"384";"229";"654";"271";"383";"1";"1";"-";"34";"15";"19";"0070"
"Franekeradeel";"2006";"35 tot 40 jaar";"1627";"856";"771";"519";"335";"184";"1017";"479";"538";"4";"2";"2";"87";"40";"47";"0070"
"Franekeradeel";"2006";"40 tot 45 jaar";"1534";"782";"752";"310";"190";"120";"1065";"525";"540";"20";"1";"19";"139";"66";"73";"0070"
"Franekeradeel";"2006";"45 tot 50 jaar";"1500";"737";"763";"245";"142";"103";"1079";"521";"558";"20";"7";"13";"156";"67";"89";"0070"
"Franekeradeel";"2006";"50 tot 55 jaar";"1563";"791";"772";"163";"116";"47";"1185";"593";"592";"46";"13";"33";"169";"69";"100";"0070"
"Franekeradeel";"2006";"55 tot 60 jaar";"1582";"830";"752";"130";"90";"40";"1231";"640";"591";"60";"16";"44";"161";"84";"77";"0070"
"Franekeradeel";"2006";"60 tot 65 jaar";"1176";"623";"553";"79";"58";"21";"919";"486";"433";"87";"26";"61";"91";"53";"38";"0070"
"Franekeradeel";"2006";"65 tot 70 jaar";"949";"485";"464";"65";"39";"26";"697";"381";"316";"114";"26";"88";"73";"39";"34";"0070"
"Franekeradeel";"2006";"70 tot 75 jaar";"690";"323";"367";"53";"30";"23";"444";"249";"195";"141";"21";"120";"52";"23";"29";"0070"
"Franekeradeel";"2006";"75 tot 80 jaar";"584";"226";"358";"50";"17";"33";"288";"158";"130";"222";"39";"183";"24";"12";"12";"0070"
"Franekeradeel";"2006";"80 tot 85 jaar";"461";"166";"295";"28";"5";"23";"187";"116";"71";"229";"38";"191";"17";"7";"10";"0070"
"Franekeradeel";"2006";"85 tot 90 jaar";"248";"77";"171";"13";"3";"10";"68";"43";"25";"159";"29";"130";"8";"2";"6";"0070"
"Franekeradeel";"2006";"90 tot 95 jaar";"98";"24";"74";"6";"3";"3";"9";"8";"1";"82";"13";"69";"1";"-";"1";"0070"
"Franekeradeel";"2006";"95 jaar of ouder";"29";"5";"24";"3";"-";"3";"-";"-";"-";"26";"5";"21";"-";"-";"-";"0070"
"Gaasterlân-Sleat";"2006";"Totaal leeftijden";"10305";"5203";"5102";"4368";"2424";"1944";"4903";"2453";"2450";"675";"146";"529";"359";"180";"179";"0653"
"Gaasterlân-Sleat";"2006";"Jonger dan 5 jaar";"586";"287";"299";"586";"287";"299";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0653"
"Gaasterlân-Sleat";"2006";"5 tot 10 jaar";"662";"363";"299";"662";"363";"299";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0653"
"Gaasterlân-Sleat";"2006";"10 tot 15 jaar";"727";"382";"345";"727";"382";"345";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0653"
"Gaasterlân-Sleat";"2006";"15 tot 20 jaar";"665";"346";"319";"665";"346";"319";"-";"-";"-";"-";"-";"-";"-";"-";"-";"0653"
"Gaasterlân-Sleat";"2006";"20 tot 25 jaar";"467";"266";"201";"451";"263";"188";"16";"3";"13";"-";"-";"-";"-";"-";"-";"0653"
"Gaasterlân-Sleat";"2006";"25 tot 30 jaar";"468";"253";"215";"356";"218";"138";"109";"33";"76";"1";"-";"1";"2";"2";"-";"0653"
"Gaasterlân-Sleat";"2006";"30 tot 35 jaar";"571";"303";"268";"278";"169";"109";"275";"123";"152";"1";"1";"-";"17";"10";"7";"0653"
"Gaasterlân-Sleat";"2006";"35 tot 40 jaar";"688";"342";"346";"184";"116";"68";"473";"217";"256";"1";"-";"1";"30";"9";"21";"0653"
"Gaasterlân-Sleat";"2006";"40 tot 45 jaar";"773";"385";"388";"131";"83";"48";"601";"285";"316";"5";"1";"4";"36";"16";"20";"0653"
"Gaasterlân-Sleat";"2006";"45 tot 50 jaar";"697";"358";"339";"81";"51";"30";"553";"277";"276";"11";"3";"8";"52";"27";"25";"0653"
"Gaasterlân-Sleat";"2006";"50 tot 55 jaar";"689";"338";"351";"69";"42";"27";"563";"272";"291";"14";"1";"13";"43";"23";"20";"0653"
"Gaasterlân-Sleat";"2006";"55 tot 60 jaar";"753";"385";"368";"36";"27";"9";"634";"324";"310";"31";"7";"24";"52";"27";"25";"0653"
"Gaasterlân-Sleat";"2006";"60 tot 65 jaar";"631";"325";"306";"36";"25";"11";"499";"262";"237";"53";"18";"35";"43";"20";"23";"0653"
"Gaasterlân-Sleat";"2006";"65 tot 70 jaar";"588";"303";"285";"32";"21";"11";"463";"245";"218";"63";"18";"45";"30";"19";"11";"0653"
"Gaasterlân-Sleat";"2006";"70 tot 75 jaar";"474";"228";"246";"25";"13";"12";"324";"179";"145";"96";"23";"73";"29";"13";"16";"0653"
"Gaasterlân-Sleat";"2006";"75 tot 80 jaar";"362";"160";"202";"22";"12";"10";"206";"115";"91";"123";"26";"97";"11";"7";"4";"0653"
"Gaasterlân-Sleat";"2006";"80 tot 85 jaar";"273";"112";"161";"13";"4";"9";"136";"81";"55";"116";"22";"94";"8";"5";"3";"0653"
"Gaasterlân-Sleat";"2006";"85 tot 90 jaar";"154";"49";"105";"8";"2";"6";"37";"27";"10";"105";"18";"87";"4";"2";"2";"0653"
"Gaasterlân-Sleat";"2006";"90 tot 95 jaar";"62";"14";"48";"3";"-";"3";"13";"10";"3";"44";"4";"40";"2";"-";"2";"0653"
"Gaasterlân-Sleat";"2006";"95 jaar of ouder";"15";"4";"11";"3";"-";"3";"1";"-";"1";"11";"4";"7";"-";"-";"-";"0653"
"Geertruidenberg";"2006";"Totaal leeftijden";"20855";"10466";"10389";"8673";"4750";"3923";"9984";"4990";"4994";"1140";"253";"887";"1058";"473";"585";"0779"
"Geertruidenberg";"2006";"Jonger dan 5 jaar";"1204";"616";"588";"1204";"616";"588";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0779"
"Geertruidenberg";"2006";"5 tot 10 jaar";"1224";"648";"576";"1224";"648";"576";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0779"
"Geertruidenberg";"2006";"10 tot 15 jaar";"1268";"638";"630";"1268";"638";"630";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0779"
"Geertruidenberg";"2006";"15 tot 20 jaar";"1116";"573";"543";"1115";"572";"543";"1";"1";"-";"-";"-";"-";"-";"-";"-";"0779"
"Geertruidenberg";"2006";"20 tot 25 jaar";"1076";"563";"513";"1046";"560";"486";"29";"3";"26";"-";"-";"-";"1";"-";"1";"0779"
"Geertruidenberg";"2006";"25 tot 30 jaar";"1240";"624";"616";"919";"513";"406";"312";"110";"202";"-";"-";"-";"9";"1";"8";"0779"
"Geertruidenberg";"2006";"30 tot 35 jaar";"1427";"701";"726";"631";"372";"259";"735";"306";"429";"4";"-";"4";"57";"23";"34";"0779"
"Geertruidenberg";"2006";"35 tot 40 jaar";"1749";"888";"861";"448";"282";"166";"1175";"562";"613";"3";"1";"2";"123";"43";"80";"0779"
"Geertruidenberg";"2006";"40 tot 45 jaar";"1737";"905";"832";"259";"178";"81";"1241";"629";"612";"13";"4";"9";"224";"94";"130";"0779"
"Geertruidenberg";"2006";"45 tot 50 jaar";"1590";"807";"783";"148";"100";"48";"1251";"612";"639";"23";"6";"17";"168";"89";"79";"0779"
"Geertruidenberg";"2006";"50 tot 55 jaar";"1568";"785";"783";"113";"80";"33";"1266";"623";"643";"37";"10";"27";"152";"72";"80";"0779"
"Geertruidenberg";"2006";"55 tot 60 jaar";"1581";"815";"766";"78";"58";"20";"1301";"677";"624";"73";"20";"53";"129";"60";"69";"0779"
"Geertruidenberg";"2006";"60 tot 65 jaar";"1254";"642";"612";"53";"41";"12";"1030";"543";"487";"87";"21";"66";"84";"37";"47";"0779"
"Geertruidenberg";"2006";"65 tot 70 jaar";"919";"485";"434";"56";"43";"13";"694";"383";"311";"118";"34";"84";"51";"25";"26";"0779"
"Geertruidenberg";"2006";"70 tot 75 jaar";"712";"347";"365";"41";"26";"15";"464";"264";"200";"176";"44";"132";"31";"13";"18";"0779"
"Geertruidenberg";"2006";"75 tot 80 jaar";"571";"237";"334";"35";"15";"20";"296";"164";"132";"224";"48";"176";"16";"10";"6";"0779"
"Geertruidenberg";"2006";"80 tot 85 jaar";"361";"127";"234";"20";"6";"14";"143";"81";"62";"191";"36";"155";"7";"4";"3";"0779"
"Geertruidenberg";"2006";"85 tot 90 jaar";"166";"49";"117";"9";"2";"7";"33";"22";"11";"119";"23";"96";"5";"2";"3";"0779"
"Geertruidenberg";"2006";"90 tot 95 jaar";"75";"14";"61";"5";"-";"5";"12";"9";"3";"57";"5";"52";"1";"-";"1";"0779"
"Geertruidenberg";"2006";"95 jaar of ouder";"17";"2";"15";"1";"-";"1";"1";"1";"-";"15";"1";"14";"-";"-";"-";"0779"
"Geldermalsen";"2006";"Totaal leeftijden";"26258";"13017";"13241";"11309";"5994";"5315";"12628";"6316";"6312";"1303";"238";"1065";"1018";"469";"549";"0236"
"Geldermalsen";"2006";"Jonger dan 5 jaar";"1801";"909";"892";"1801";"909";"892";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0236"
"Geldermalsen";"2006";"5 tot 10 jaar";"1909";"985";"924";"1909";"985";"924";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0236"
"Geldermalsen";"2006";"10 tot 15 jaar";"1800";"942";"858";"1800";"942";"858";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0236"
"Geldermalsen";"2006";"15 tot 20 jaar";"1638";"837";"801";"1635";"836";"799";"3";"1";"2";"-";"-";"-";"-";"-";"-";"0236"
"Geldermalsen";"2006";"20 tot 25 jaar";"1270";"652";"618";"1166";"627";"539";"102";"25";"77";"-";"-";"-";"2";"-";"2";"0236"
"Geldermalsen";"2006";"25 tot 30 jaar";"1297";"665";"632";"867";"502";"365";"419";"162";"257";"-";"-";"-";"11";"1";"10";"0236"
"Geldermalsen";"2006";"30 tot 35 jaar";"1720";"827";"893";"624";"373";"251";"1041";"431";"610";"4";"-";"4";"51";"23";"28";"0236"
"Geldermalsen";"2006";"35 tot 40 jaar";"2208";"1077";"1131";"474";"268";"206";"1613";"763";"850";"3";"-";"3";"118";"46";"72";"0236"
"Geldermalsen";"2006";"40 tot 45 jaar";"2265";"1147";"1118";"322";"188";"134";"1766";"879";"887";"12";"2";"10";"165";"78";"87";"0236"
"Geldermalsen";"2006";"45 tot 50 jaar";"1908";"1002";"906";"209";"125";"84";"1525";"791";"734";"18";"8";"10";"156";"78";"78";"0236"
"Geldermalsen";"2006";"50 tot 55 jaar";"1836";"905";"931";"163";"88";"75";"1473";"730";"743";"41";"11";"30";"159";"76";"83";"0236"
"Geldermalsen";"2006";"55 tot 60 jaar";"1935";"959";"976";"102";"60";"42";"1610";"806";"804";"77";"18";"59";"146";"75";"71";"0236"
"Geldermalsen";"2006";"60 tot 65 jaar";"1432";"722";"710";"61";"27";"34";"1158";"630";"528";"120";"28";"92";"93";"37";"56";"0236"
"Geldermalsen";"2006";"65 tot 70 jaar";"1041";"511";"530";"59";"26";"33";"783";"424";"359";"143";"30";"113";"56";"31";"25";"0236"
"Geldermalsen";"2006";"70 tot 75 jaar";"863";"401";"462";"41";"19";"22";"585";"330";"255";"205";"40";"165";"32";"12";"20";"0236"
"Geldermalsen";"2006";"75 tot 80 jaar";"632";"263";"369";"37";"13";"24";"327";"200";"127";"251";"41";"210";"17";"9";"8";"0236"
"Geldermalsen";"2006";"80 tot 85 jaar";"422";"153";"269";"17";"5";"12";"172";"109";"63";"224";"38";"186";"9";"1";"8";"0236"
"Geldermalsen";"2006";"85 tot 90 jaar";"192";"41";"151";"9";"1";"8";"43";"27";"16";"139";"12";"127";"1";"1";"-";"0236"
"Geldermalsen";"2006";"90 tot 95 jaar";"74";"15";"59";"12";"-";"12";"8";"8";"-";"53";"7";"46";"1";"-";"1";"0236"
"Geldermalsen";"2006";"95 jaar of ouder";"15";"4";"11";"1";"-";"1";"-";"-";"-";"13";"3";"10";"1";"1";"-";"0236"
"Geldrop-Mierlo";"2006";"Totaal leeftijden";"37738";"18631";"19107";"15737";"8421";"7316";"17671";"8822";"8849";"2089";"438";"1651";"2241";"950";"1291";"1771"
"Geldrop-Mierlo";"2006";"Jonger dan 5 jaar";"2204";"1126";"1078";"2204";"1126";"1078";" ";" ";" ";" ";" ";" ";" ";" ";" ";"1771"
"Geldrop-Mierlo";"2006";"5 tot 10 jaar";"2377";"1218";"1159";"2377";"1218";"1159";" ";" ";" ";" ";" ";" ";" ";" ";" ";"1771"
"Geldrop-Mierlo";"2006";"10 tot 15 jaar";"2331";"1188";"1143";"2331";"1188";"1143";" ";" ";" ";" ";" ";" ";" ";" ";" ";"1771"
"Geldrop-Mierlo";"2006";"15 tot 20 jaar";"2164";"1119";"1045";"2161";"1119";"1042";"3";"-";"3";"-";"-";"-";"-";"-";"-";"1771"
"Geldrop-Mierlo";"2006";"20 tot 25 jaar";"1818";"928";"890";"1725";"912";"813";"91";"16";"75";"-";"-";"-";"2";"-";"2";"1771"
"Geldrop-Mierlo";"2006";"25 tot 30 jaar";"1863";"928";"935";"1431";"796";"635";"413";"129";"284";"1";"-";"1";"18";"3";"15";"1771"
"Geldrop-Mierlo";"2006";"30 tot 35 jaar";"2328";"1192";"1136";"1063";"631";"432";"1175";"530";"645";"5";"2";"3";"85";"29";"56";"1771"
"Geldrop-Mierlo";"2006";"35 tot 40 jaar";"3032";"1512";"1520";"799";"499";"300";"1976";"917";"1059";"5";"3";"2";"252";"93";"159";"1771"
"Geldrop-Mierlo";"2006";"40 tot 45 jaar";"3148";"1585";"1563";"542";"347";"195";"2267";"1099";"1168";"20";"4";"16";"319";"135";"184";"1771"
"Geldrop-Mierlo";"2006";"45 tot 50 jaar";"2969";"1492";"1477";"351";"221";"130";"2231";"1097";"1134";"38";"11";"27";"349";"163";"186";"1771"
"Geldrop-Mierlo";"2006";"50 tot 55 jaar";"2686";"1356";"1330";"208";"126";"82";"2106";"1067";"1039";"59";"19";"40";"313";"144";"169";"1771"
"Geldrop-Mierlo";"2006";"55 tot 60 jaar";"2799";"1413";"1386";"147";"94";"53";"2183";"1121";"1062";"118";"28";"90";"351";"170";"181";"1771"
"Geldrop-Mierlo";"2006";"60 tot 65 jaar";"2208";"1114";"1094";"80";"44";"36";"1771";"943";"828";"163";"44";"119";"194";"83";"111";"1771"
"Geldrop-Mierlo";"2006";"65 tot 70 jaar";"1858";"865";"993";"103";"39";"64";"1379";"728";"651";"222";"43";"179";"154";"55";"99";"1771"
"Geldrop-Mierlo";"2006";"70 tot 75 jaar";"1608";"741";"867";"76";"32";"44";"1066";"581";"485";"363";"82";"281";"103";"46";"57";"1771"
"Geldrop-Mierlo";"2006";"75 tot 80 jaar";"1208";"495";"713";"73";"20";"53";"637";"371";"266";"438";"84";"354";"60";"20";"40";"1771"
"Geldrop-Mierlo";"2006";"80 tot 85 jaar";"732";"256";"476";"34";"4";"30";"286";"175";"111";"387";"70";"317";"25";"7";"18";"1771"
"Geldrop-Mierlo";"2006";"85 tot 90 jaar";"270";"73";"197";"15";"3";"12";"72";"39";"33";"171";"30";"141";"12";"1";"11";"1771"
"Geldrop-Mierlo";"2006";"90 tot 95 jaar";"112";"26";"86";"13";"2";"11";"13";"8";"5";"82";"15";"67";"4";"1";"3";"1771"
"Geldrop-Mierlo";"2006";"95 jaar of ouder";"23";"4";"19";"4";"-";"4";"2";"1";"1";"17";"3";"14";"-";"-";"-";"1771"
"Gemert-Bakel";"2006";"Totaal leeftijden";"27913";"14104";"13809";"12194";"6690";"5504";"13243";"6617";"6626";"1354";"286";"1068";"1122";"511";"611";"1652"
"Gemert-Bakel";"2006";"Jonger dan 5 jaar";"1595";"792";"803";"1595";"792";"803";" ";" ";" ";" ";" ";" ";" ";" ";" ";"1652"
"Gemert-Bakel";"2006";"5 tot 10 jaar";"1788";"898";"890";"1788";"898";"890";" ";" ";" ";" ";" ";" ";" ";" ";" ";"1652"
"Gemert-Bakel";"2006";"10 tot 15 jaar";"1928";"1009";"919";"1928";"1009";"919";" ";" ";" ";" ";" ";" ";" ";" ";" ";"1652"
