"Bevolking; geslacht, leeftijd, burgerlijke staat en regio, 1 januari"
"";"";"Onderwerpen";"Bevolking naar geslacht";"Bevolking naar geslacht";"Bevolking naar geslacht";"Bevolking: ongehuwd naar geslacht";"Bevolking: ongehuwd naar geslacht";"Bevolking: ongehuwd naar geslacht";"Bevolking: gehuwd naar geslacht";"Bevolking: gehuwd naar geslacht";"Bevolking: gehuwd naar geslacht";"Bevolking: verweduwd naar geslacht";"Bevolking: verweduwd naar geslacht";"Bevolking: verweduwd naar geslacht";"Bevolking: gescheiden naar geslacht";"Bevolking: gescheiden naar geslacht";"Bevolking: gescheiden naar geslacht";"Regionale coderingen"
"";"";"Onderwerpen";"Mannen en vrouwen";"Mannen";"Vrouwen";"Mannen en vrouwen";"Mannen";"Vrouwen";"Mannen en vrouwen";"Mannen";"Vrouwen";"Mannen en vrouwen";"Mannen";"Vrouwen";"Mannen en vrouwen";"Mannen";"Vrouwen";"Gemeente"
"Regio's";"Perioden";"Leeftijd";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"code"
"Maassluis";"2006";"45 tot 50 jaar";"2200";"1043";"1157";"300";"187";"113";"1601";"746";"855";"29";"6";"23";"270";"104";"166";"0556"
"Maassluis";"2006";"50 tot 55 jaar";"2372";"1113";"1259";"176";"112";"64";"1863";"864";"999";"48";"16";"32";"285";"121";"164";"0556"
"Maassluis";"2006";"55 tot 60 jaar";"2781";"1419";"1362";"138";"91";"47";"2214";"1160";"1054";"127";"25";"102";"302";"143";"159";"0556"
"Maassluis";"2006";"60 tot 65 jaar";"1961";"996";"965";"74";"45";"29";"1560";"853";"707";"135";"19";"116";"192";"79";"113";"0556"
"Maassluis";"2006";"65 tot 70 jaar";"1434";"705";"729";"57";"31";"26";"1075";"585";"490";"172";"28";"144";"130";"61";"69";"0556"
"Maassluis";"2006";"70 tot 75 jaar";"1215";"563";"652";"69";"29";"40";"807";"460";"347";"258";"43";"215";"81";"31";"50";"0556"
"Maassluis";"2006";"75 tot 80 jaar";"978";"413";"565";"43";"12";"31";"558";"329";"229";"333";"59";"274";"44";"13";"31";"0556"
"Maassluis";"2006";"80 tot 85 jaar";"634";"224";"410";"30";"3";"27";"261";"160";"101";"319";"56";"263";"24";"5";"19";"0556"
"Maassluis";"2006";"85 tot 90 jaar";"304";"92";"212";"10";"3";"7";"92";"60";"32";"191";"27";"164";"11";"2";"9";"0556"
"Maassluis";"2006";"90 tot 95 jaar";"133";"28";"105";"5";"-";"5";"20";"15";"5";"104";"13";"91";"4";"-";"4";"0556"
"Maassluis";"2006";"95 jaar of ouder";"27";"3";"24";"1";"1";"-";"1";"1";"-";"25";"1";"24";"-";"-";"-";"0556"
"Maastricht";"2006";"Totaal leeftijden";"120175";"57886";"62289";"56185";"28757";"27428";"47008";"23500";"23508";"7555";"1558";"5997";"9427";"4071";"5356";"0935"
"Maastricht";"2006";"Jonger dan 5 jaar";"5150";"2643";"2507";"5150";"2643";"2507";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0935"
"Maastricht";"2006";"5 tot 10 jaar";"5417";"2746";"2671";"5417";"2746";"2671";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0935"
"Maastricht";"2006";"10 tot 15 jaar";"5724";"2944";"2780";"5724";"2944";"2780";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0935"
"Maastricht";"2006";"15 tot 20 jaar";"7525";"3489";"4036";"7518";"3488";"4030";"7";"1";"6";"-";"-";"-";"-";"-";"-";"0935"
"Maastricht";"2006";"20 tot 25 jaar";"10791";"4932";"5859";"10532";"4873";"5659";"243";"56";"187";"1";"-";"1";"15";"3";"12";"0935"
"Maastricht";"2006";"25 tot 30 jaar";"8023";"3965";"4058";"6789";"3545";"3244";"1127";"391";"736";"-";"-";"-";"107";"29";"78";"0935"
"Maastricht";"2006";"30 tot 35 jaar";"7256";"3652";"3604";"4110";"2357";"1753";"2743";"1158";"1585";"13";"4";"9";"390";"133";"257";"0935"
"Maastricht";"2006";"35 tot 40 jaar";"8439";"4258";"4181";"3137";"1833";"1304";"4454";"2083";"2371";"27";"9";"18";"821";"333";"488";"0935"
"Maastricht";"2006";"40 tot 45 jaar";"8942";"4428";"4514";"2302";"1321";"981";"5306";"2518";"2788";"59";"16";"43";"1275";"573";"702";"0935"
"Maastricht";"2006";"45 tot 50 jaar";"8814";"4314";"4500";"1613";"977";"636";"5665";"2707";"2958";"111";"23";"88";"1425";"607";"818";"0935"
"Maastricht";"2006";"50 tot 55 jaar";"8517";"4287";"4230";"1129";"703";"426";"5763";"2877";"2886";"184";"55";"129";"1441";"652";"789";"0935"
"Maastricht";"2006";"55 tot 60 jaar";"8391";"4224";"4167";"727";"449";"278";"5902";"3033";"2869";"364";"90";"274";"1398";"652";"746";"0935"
"Maastricht";"2006";"60 tot 65 jaar";"6790";"3436";"3354";"475";"289";"186";"4912";"2608";"2304";"482";"109";"373";"921";"430";"491";"0935"
"Maastricht";"2006";"65 tot 70 jaar";"5940";"2866";"3074";"394";"207";"187";"4092";"2186";"1906";"766";"176";"590";"688";"297";"391";"0935"
"Maastricht";"2006";"70 tot 75 jaar";"4988";"2296";"2692";"341";"166";"175";"3089";"1688";"1401";"1126";"249";"877";"432";"193";"239";"0935"
"Maastricht";"2006";"75 tot 80 jaar";"4321";"1745";"2576";"324";"105";"219";"2204";"1243";"961";"1505";"286";"1219";"288";"111";"177";"0935"
"Maastricht";"2006";"80 tot 85 jaar";"3057";"1116";"1941";"237";"65";"172";"1108";"695";"413";"1547";"311";"1236";"165";"45";"120";"0935"
"Maastricht";"2006";"85 tot 90 jaar";"1447";"418";"1029";"154";"32";"122";"341";"220";"121";"911";"157";"754";"41";"9";"32";"0935"
"Maastricht";"2006";"90 tot 95 jaar";"526";"111";"415";"81";"12";"69";"46";"33";"13";"379";"62";"317";"20";"4";"16";"0935"
"Maastricht";"2006";"95 jaar of ouder";"117";"16";"101";"31";"2";"29";"6";"3";"3";"80";"11";"69";"-";"-";"-";"0935"
"Margraten";"2006";"Totaal leeftijden";"13524";"6865";"6659";"5316";"2960";"2356";"6984";"3487";"3497";"675";"153";"522";"549";"265";"284";"0936"
"Margraten";"2006";"Jonger dan 5 jaar";"625";"317";"308";"625";"317";"308";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0936"
"Margraten";"2006";"5 tot 10 jaar";"833";"404";"429";"833";"404";"429";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0936"
"Margraten";"2006";"10 tot 15 jaar";"948";"511";"437";"948";"511";"437";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0936"
"Margraten";"2006";"15 tot 20 jaar";"927";"528";"399";"927";"528";"399";"-";"-";"-";"-";"-";"-";"-";"-";"-";"0936"
"Margraten";"2006";"20 tot 25 jaar";"524";"284";"240";"512";"281";"231";"12";"3";"9";"-";"-";"-";"-";"-";"-";"0936"
"Margraten";"2006";"25 tot 30 jaar";"484";"267";"217";"396";"237";"159";"87";"30";"57";"-";"-";"-";"1";"-";"1";"0936"
"Margraten";"2006";"30 tot 35 jaar";"610";"275";"335";"267";"155";"112";"329";"118";"211";"-";"-";"-";"14";"2";"12";"0936"
"Margraten";"2006";"35 tot 40 jaar";"928";"460";"468";"189";"120";"69";"682";"311";"371";"3";"-";"3";"54";"29";"25";"0936"
"Margraten";"2006";"40 tot 45 jaar";"1172";"571";"601";"145";"96";"49";"931";"436";"495";"4";"2";"2";"92";"37";"55";"0936"
"Margraten";"2006";"45 tot 50 jaar";"1129";"586";"543";"118";"65";"53";"919";"470";"449";"12";"5";"7";"80";"46";"34";"0936"
"Margraten";"2006";"50 tot 55 jaar";"1072";"556";"516";"95";"63";"32";"876";"448";"428";"13";"2";"11";"88";"43";"45";"0936"
"Margraten";"2006";"55 tot 60 jaar";"1099";"537";"562";"48";"35";"13";"924";"455";"469";"42";"8";"34";"85";"39";"46";"0936"
"Margraten";"2006";"60 tot 65 jaar";"955";"480";"475";"39";"35";"4";"797";"402";"395";"53";"13";"40";"66";"30";"36";"0936"
"Margraten";"2006";"65 tot 70 jaar";"789";"419";"370";"40";"32";"8";"640";"349";"291";"78";"21";"57";"31";"17";"14";"0936"
"Margraten";"2006";"70 tot 75 jaar";"598";"294";"304";"38";"23";"15";"442";"244";"198";"101";"15";"86";"17";"12";"5";"0936"
"Margraten";"2006";"75 tot 80 jaar";"440";"216";"224";"41";"27";"14";"243";"153";"90";"139";"28";"111";"17";"8";"9";"0936"
"Margraten";"2006";"80 tot 85 jaar";"244";"102";"142";"29";"16";"13";"80";"50";"30";"132";"34";"98";"3";"2";"1";"0936"
"Margraten";"2006";"85 tot 90 jaar";"113";"46";"67";"21";"12";"9";"20";"16";"4";"71";"18";"53";"1";"-";"1";"0936"
"Margraten";"2006";"90 tot 95 jaar";"29";"9";"20";"4";"2";"2";"2";"2";"-";"23";"5";"18";"-";"-";"-";"0936"
"Margraten";"2006";"95 jaar of ouder";"5";"3";"2";"1";"1";"-";"-";"-";"-";"4";"2";"2";"-";"-";"-";"0936"
"De Marne";"2006";"Totaal leeftijden";"11114";"5678";"5436";"4811";"2709";"2102";"5005";"2503";"2502";"653";"125";"528";"645";"341";"304";"1663"
"De Marne";"2006";"Jonger dan 5 jaar";"683";"350";"333";"683";"350";"333";" ";" ";" ";" ";" ";" ";" ";" ";" ";"1663"
"De Marne";"2006";"5 tot 10 jaar";"623";"341";"282";"623";"341";"282";" ";" ";" ";" ";" ";" ";" ";" ";" ";"1663"
"De Marne";"2006";"10 tot 15 jaar";"691";"355";"336";"691";"355";"336";" ";" ";" ";" ";" ";" ";" ";" ";" ";"1663"
"De Marne";"2006";"15 tot 20 jaar";"652";"347";"305";"651";"347";"304";"1";"-";"1";"-";"-";"-";"-";"-";"-";"1663"
"De Marne";"2006";"20 tot 25 jaar";"558";"313";"245";"527";"309";"218";"30";"4";"26";"-";"-";"-";"1";"-";"1";"1663"
"De Marne";"2006";"25 tot 30 jaar";"553";"282";"271";"380";"226";"154";"168";"55";"113";"-";"-";"-";"5";"1";"4";"1663"
"De Marne";"2006";"30 tot 35 jaar";"652";"340";"312";"318";"201";"117";"314";"133";"181";"2";"1";"1";"18";"5";"13";"1663"
"De Marne";"2006";"35 tot 40 jaar";"793";"412";"381";"251";"155";"96";"479";"228";"251";"3";"1";"2";"60";"28";"32";"1663"
"De Marne";"2006";"40 tot 45 jaar";"819";"427";"392";"182";"118";"64";"557";"269";"288";"3";"1";"2";"77";"39";"38";"1663"
"De Marne";"2006";"45 tot 50 jaar";"887";"428";"459";"151";"93";"58";"604";"275";"329";"11";"2";"9";"121";"58";"63";"1663"
"De Marne";"2006";"50 tot 55 jaar";"826";"447";"379";"107";"69";"38";"613";"319";"294";"14";"3";"11";"92";"56";"36";"1663"
"De Marne";"2006";"55 tot 60 jaar";"904";"454";"450";"78";"46";"32";"688";"343";"345";"38";"10";"28";"100";"55";"45";"1663"
"De Marne";"2006";"60 tot 65 jaar";"698";"385";"313";"49";"33";"16";"530";"296";"234";"43";"8";"35";"76";"48";"28";"1663"
"De Marne";"2006";"65 tot 70 jaar";"554";"291";"263";"38";"26";"12";"401";"227";"174";"78";"17";"61";"37";"21";"16";"1663"
"De Marne";"2006";"70 tot 75 jaar";"398";"187";"211";"30";"18";"12";"263";"141";"122";"82";"19";"63";"23";"9";"14";"1663"
"De Marne";"2006";"75 tot 80 jaar";"351";"160";"191";"16";"10";"6";"203";"119";"84";"110";"16";"94";"22";"15";"7";"1663"
"De Marne";"2006";"80 tot 85 jaar";"268";"99";"169";"17";"5";"12";"112";"65";"47";"133";"25";"108";"6";"4";"2";"1663"
"De Marne";"2006";"85 tot 90 jaar";"133";"35";"98";"12";"2";"10";"35";"22";"13";"82";"10";"72";"4";"1";"3";"1663"
"De Marne";"2006";"90 tot 95 jaar";"60";"23";"37";"4";"4";"-";"7";"7";"-";"46";"11";"35";"3";"1";"2";"1663"
"De Marne";"2006";"95 jaar of ouder";"11";"2";"9";"3";"1";"2";"-";"-";"-";"8";"1";"7";"-";"-";"-";"1663"
"Marum";"2006";"Totaal leeftijden";"10081";"5166";"4915";"4510";"2534";"1976";"4654";"2329";"2325";"512";"110";"402";"405";"193";"212";"0025"
"Marum";"2006";"Jonger dan 5 jaar";"652";"346";"306";"652";"346";"306";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0025"
"Marum";"2006";"5 tot 10 jaar";"741";"363";"378";"741";"363";"378";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0025"
"Marum";"2006";"10 tot 15 jaar";"700";"391";"309";"700";"391";"309";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0025"
"Marum";"2006";"15 tot 20 jaar";"642";"332";"310";"642";"332";"310";"-";"-";"-";"-";"-";"-";"-";"-";"-";"0025"
"Marum";"2006";"20 tot 25 jaar";"473";"282";"191";"455";"281";"174";"17";"1";"16";"-";"-";"-";"1";"-";"1";"0025"
"Marum";"2006";"25 tot 30 jaar";"451";"233";"218";"327";"191";"136";"121";"42";"79";"-";"-";"-";"3";"-";"3";"0025"
"Marum";"2006";"30 tot 35 jaar";"668";"326";"342";"296";"173";"123";"353";"145";"208";"1";"-";"1";"18";"8";"10";"0025"
"Marum";"2006";"35 tot 40 jaar";"868";"436";"432";"243";"149";"94";"589";"274";"315";"1";"-";"1";"35";"13";"22";"0025"
"Marum";"2006";"40 tot 45 jaar";"839";"440";"399";"171";"112";"59";"608";"299";"309";"3";"2";"1";"57";"27";"30";"0025"
"Marum";"2006";"45 tot 50 jaar";"801";"407";"394";"109";"66";"43";"601";"297";"304";"8";"4";"4";"83";"40";"43";"0025"
"Marum";"2006";"50 tot 55 jaar";"725";"388";"337";"63";"49";"14";"572";"301";"271";"18";"5";"13";"72";"33";"39";"0025"
"Marum";"2006";"55 tot 60 jaar";"663";"354";"309";"32";"20";"12";"540";"290";"250";"28";"7";"21";"63";"37";"26";"0025"
"Marum";"2006";"60 tot 65 jaar";"569";"297";"272";"23";"19";"4";"463";"247";"216";"43";"10";"33";"40";"21";"19";"0025"
"Marum";"2006";"65 tot 70 jaar";"390";"192";"198";"14";"11";"3";"303";"158";"145";"58";"14";"44";"15";"9";"6";"0025"
"Marum";"2006";"70 tot 75 jaar";"334";"161";"173";"14";"11";"3";"237";"132";"105";"70";"14";"56";"13";"4";"9";"0025"
"Marum";"2006";"75 tot 80 jaar";"230";"96";"134";"13";"10";"3";"143";"74";"69";"70";"11";"59";"4";"1";"3";"0025"
"Marum";"2006";"80 tot 85 jaar";"184";"76";"108";"9";"7";"2";"76";"49";"27";"98";"20";"78";"1";"-";"1";"0025"
"Marum";"2006";"85 tot 90 jaar";"94";"26";"68";"4";"1";"3";"23";"13";"10";"67";"12";"55";"-";"-";"-";"0025"
"Marum";"2006";"90 tot 95 jaar";"46";"15";"31";"2";"2";"-";"6";"5";"1";"38";"8";"30";"-";"-";"-";"0025"
"Marum";"2006";"95 jaar of ouder";"11";"5";"6";"-";"-";"-";"2";"2";"-";"9";"3";"6";"-";"-";"-";"0025"
"Medemblik";"2006";"Totaal leeftijden";"8096";"4044";"4052";"3681";"1997";"1684";"3481";"1743";"1738";"441";"80";"361";"493";"224";"269";"0420"
"Medemblik";"2006";"Jonger dan 5 jaar";"520";"258";"262";"520";"258";"262";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0420"
"Medemblik";"2006";"5 tot 10 jaar";"566";"289";"277";"566";"289";"277";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0420"
"Medemblik";"2006";"10 tot 15 jaar";"486";"240";"246";"486";"240";"246";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0420"
"Medemblik";"2006";"15 tot 20 jaar";"462";"245";"217";"462";"245";"217";"-";"-";"-";"-";"-";"-";"-";"-";"-";"0420"
"Medemblik";"2006";"20 tot 25 jaar";"449";"233";"216";"405";"218";"187";"43";"15";"28";"-";"-";"-";"1";"-";"1";"0420"
"Medemblik";"2006";"25 tot 30 jaar";"483";"239";"244";"354";"195";"159";"123";"41";"82";"-";"-";"-";"6";"3";"3";"0420"
"Medemblik";"2006";"30 tot 35 jaar";"585";"301";"284";"307";"187";"120";"258";"107";"151";"1";"1";"-";"19";"6";"13";"0420"
"Medemblik";"2006";"35 tot 40 jaar";"672";"344";"328";"204";"128";"76";"408";"198";"210";"3";"-";"3";"57";"18";"39";"0420"
"Medemblik";"2006";"40 tot 45 jaar";"599";"292";"307";"147";"87";"60";"372";"174";"198";"2";"-";"2";"78";"31";"47";"0420"
"Medemblik";"2006";"45 tot 50 jaar";"555";"302";"253";"72";"48";"24";"405";"223";"182";"10";"2";"8";"68";"29";"39";"0420"
"Medemblik";"2006";"50 tot 55 jaar";"546";"271";"275";"51";"36";"15";"399";"186";"213";"18";"4";"14";"78";"45";"33";"0420"
"Medemblik";"2006";"55 tot 60 jaar";"645";"339";"306";"30";"22";"8";"521";"273";"248";"34";"8";"26";"60";"36";"24";"0420"
"Medemblik";"2006";"60 tot 65 jaar";"469";"231";"238";"24";"16";"8";"354";"184";"170";"42";"9";"33";"49";"22";"27";"0420"
"Medemblik";"2006";"65 tot 70 jaar";"366";"184";"182";"13";"11";"2";"279";"154";"125";"46";"8";"38";"28";"11";"17";"0420"
"Medemblik";"2006";"70 tot 75 jaar";"255";"123";"132";"17";"9";"8";"159";"93";"66";"54";"8";"46";"25";"13";"12";"0420"
"Medemblik";"2006";"75 tot 80 jaar";"203";"85";"118";"11";"5";"6";"98";"58";"40";"75";"15";"60";"19";"7";"12";"0420"
"Medemblik";"2006";"80 tot 85 jaar";"127";"38";"89";"4";"1";"3";"40";"23";"17";"81";"12";"69";"2";"2";"-";"0420"
"Medemblik";"2006";"85 tot 90 jaar";"77";"25";"52";"6";"2";"4";"19";"12";"7";"50";"10";"40";"2";"1";"1";"0420"
"Medemblik";"2006";"90 tot 95 jaar";"25";"5";"20";"2";"-";"2";"3";"2";"1";"20";"3";"17";"-";"-";"-";"0420"
"Medemblik";"2006";"95 jaar of ouder";"6";"-";"6";"-";"-";"-";"-";"-";"-";"5";"-";"5";"1";"-";"1";"0420"
"Meerlo-Wanssum";"2006";"Totaal leeftijden";"7692";"3946";"3746";"3226";"1807";"1419";"3915";"1961";"1954";"333";"65";"268";"218";"113";"105";"0993"
"Meerlo-Wanssum";"2006";"Jonger dan 5 jaar";"478";"237";"241";"478";"237";"241";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0993"
"Meerlo-Wanssum";"2006";"5 tot 10 jaar";"500";"244";"256";"500";"244";"256";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0993"
"Meerlo-Wanssum";"2006";"10 tot 15 jaar";"535";"286";"249";"535";"286";"249";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0993"
"Meerlo-Wanssum";"2006";"15 tot 20 jaar";"476";"248";"228";"476";"248";"228";"-";"-";"-";"-";"-";"-";"-";"-";"-";"0993"
"Meerlo-Wanssum";"2006";"20 tot 25 jaar";"352";"194";"158";"339";"191";"148";"12";"3";"9";"-";"-";"-";"1";"-";"1";"0993"
"Meerlo-Wanssum";"2006";"25 tot 30 jaar";"380";"216";"164";"293";"185";"108";"85";"31";"54";"-";"-";"-";"2";"-";"2";"0993"
"Meerlo-Wanssum";"2006";"30 tot 35 jaar";"470";"234";"236";"202";"128";"74";"263";"104";"159";"-";"-";"-";"5";"2";"3";"0993"
"Meerlo-Wanssum";"2006";"35 tot 40 jaar";"598";"318";"280";"138";"97";"41";"440";"210";"230";"-";"-";"-";"20";"11";"9";"0993"
"Meerlo-Wanssum";"2006";"40 tot 45 jaar";"664";"337";"327";"107";"70";"37";"511";"246";"265";"4";"1";"3";"42";"20";"22";"0993"
"Meerlo-Wanssum";"2006";"45 tot 50 jaar";"615";"321";"294";"54";"39";"15";"522";"262";"260";"3";"1";"2";"36";"19";"17";"0993"
"Meerlo-Wanssum";"2006";"50 tot 55 jaar";"637";"337";"300";"29";"23";"6";"548";"286";"262";"18";"5";"13";"42";"23";"19";"0993"
"Meerlo-Wanssum";"2006";"55 tot 60 jaar";"578";"291";"287";"19";"16";"3";"508";"253";"255";"15";"3";"12";"36";"19";"17";"0993"
"Meerlo-Wanssum";"2006";"60 tot 65 jaar";"461";"239";"222";"19";"16";"3";"397";"206";"191";"30";"10";"20";"15";"7";"8";"0993"
"Meerlo-Wanssum";"2006";"65 tot 70 jaar";"334";"178";"156";"11";"8";"3";"271";"152";"119";"41";"11";"30";"11";"7";"4";"0993"
"Meerlo-Wanssum";"2006";"70 tot 75 jaar";"289";"143";"146";"10";"9";"1";"201";"117";"84";"71";"12";"59";"7";"5";"2";"0993"
"Meerlo-Wanssum";"2006";"75 tot 80 jaar";"174";"69";"105";"8";"6";"2";"103";"54";"49";"63";"9";"54";"-";"-";"-";"0993"
"Meerlo-Wanssum";"2006";"80 tot 85 jaar";"101";"39";"62";"6";"4";"2";"40";"26";"14";"54";"9";"45";"1";"-";"1";"0993"
"Meerlo-Wanssum";"2006";"85 tot 90 jaar";"41";"12";"29";"2";"-";"2";"11";"8";"3";"28";"4";"24";"-";"-";"-";"0993"
"Meerlo-Wanssum";"2006";"90 tot 95 jaar";"9";"3";"6";"-";"-";"-";"3";"3";"-";"6";"-";"6";"-";"-";"-";"0993"
"Meerlo-Wanssum";"2006";"95 jaar of ouder";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"0993"
"Meerssen";"2006";"Totaal leeftijden";"19762";"9737";"10025";"7364";"3954";"3410";"10162";"5073";"5089";"1198";"241";"957";"1038";"469";"569";"0938"
"Meerssen";"2006";"Jonger dan 5 jaar";"948";"474";"474";"948";"474";"474";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0938"
"Meerssen";"2006";"5 tot 10 jaar";"1142";"594";"548";"1142";"594";"548";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0938"
"Meerssen";"2006";"10 tot 15 jaar";"1196";"603";"593";"1196";"603";"593";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0938"
"Meerssen";"2006";"15 tot 20 jaar";"1148";"595";"553";"1148";"595";"553";"-";"-";"-";"-";"-";"-";"-";"-";"-";"0938"
"Meerssen";"2006";"20 tot 25 jaar";"742";"397";"345";"724";"391";"333";"18";"6";"12";"-";"-";"-";"-";"-";"-";"0938"
"Meerssen";"2006";"25 tot 30 jaar";"787";"397";"390";"627";"347";"280";"150";"49";"101";"-";"-";"-";"10";"1";"9";"0938"
"Meerssen";"2006";"30 tot 35 jaar";"1034";"493";"541";"412";"248";"164";"573";"228";"345";"2";"-";"2";"47";"17";"30";"0938"
"Meerssen";"2006";"35 tot 40 jaar";"1442";"701";"741";"331";"208";"123";"1001";"449";"552";"2";"-";"2";"108";"44";"64";"0938"
"Meerssen";"2006";"40 tot 45 jaar";"1663";"791";"872";"215";"129";"86";"1284";"590";"694";"13";"3";"10";"151";"69";"82";"0938"
"Meerssen";"2006";"45 tot 50 jaar";"1673";"883";"790";"190";"122";"68";"1301";"687";"614";"19";"7";"12";"163";"67";"96";"0938"
"Meerssen";"2006";"50 tot 55 jaar";"1526";"760";"766";"116";"78";"38";"1211";"597";"614";"38";"9";"29";"161";"76";"85";"0938"
"Meerssen";"2006";"55 tot 60 jaar";"1600";"802";"798";"73";"45";"28";"1332";"670";"662";"57";"13";"44";"138";"74";"64";"0938"
"Meerssen";"2006";"60 tot 65 jaar";"1402";"714";"688";"67";"44";"23";"1132";"594";"538";"105";"25";"80";"98";"51";"47";"0938"
"Meerssen";"2006";"65 tot 70 jaar";"1162";"572";"590";"53";"30";"23";"899";"476";"423";"141";"33";"108";"69";"33";"36";"0938"
"Meerssen";"2006";"70 tot 75 jaar";"943";"445";"498";"47";"23";"24";"649";"367";"282";"198";"34";"164";"49";"21";"28";"0938"
"Meerssen";"2006";"75 tot 80 jaar";"672";"291";"381";"30";"10";"20";"387";"226";"161";"228";"45";"183";"27";"10";"17";"0938"
"Meerssen";"2006";"80 tot 85 jaar";"400";"156";"244";"26";"12";"14";"162";"95";"67";"202";"43";"159";"10";"6";"4";"0938"
"Meerssen";"2006";"85 tot 90 jaar";"198";"58";"140";"10";"1";"9";"54";"34";"20";"131";"23";"108";"3";"-";"3";"0938"
"Meerssen";"2006";"90 tot 95 jaar";"67";"11";"56";"6";"-";"6";"9";"5";"4";"51";"6";"45";"1";"-";"1";"0938"
"Meerssen";"2006";"95 jaar of ouder";"17";"-";"17";"3";"-";"3";"-";"-";"-";"11";"-";"11";"3";"-";"3";"0938"
"Meijel";"2006";"Totaal leeftijden";"5857";"2971";"2886";"2382";"1333";"1049";"3029";"1514";"1515";"308";"64";"244";"138";"60";"78";"0941"
"Meijel";"2006";"Jonger dan 5 jaar";"300";"154";"146";"300";"154";"146";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0941"
"Meijel";"2006";"5 tot 10 jaar";"384";"204";"180";"384";"204";"180";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0941"
"Meijel";"2006";"10 tot 15 jaar";"383";"198";"185";"383";"198";"185";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0941"
"Meijel";"2006";"15 tot 20 jaar";"341";"167";"174";"341";"167";"174";"-";"-";"-";"-";"-";"-";"-";"-";"-";"0941"
"Meijel";"2006";"20 tot 25 jaar";"307";"169";"138";"299";"169";"130";"8";"-";"8";"-";"-";"-";"-";"-";"-";"0941"
"Meijel";"2006";"25 tot 30 jaar";"259";"137";"122";"208";"122";"86";"51";"15";"36";"-";"-";"-";"-";"-";"-";"0941"
"Meijel";"2006";"30 tot 35 jaar";"385";"190";"195";"155";"94";"61";"218";"93";"125";"2";"-";"2";"10";"3";"7";"0941"
"Meijel";"2006";"35 tot 40 jaar";"453";"244";"209";"104";"77";"27";"332";"160";"172";"1";"1";"-";"16";"6";"10";"0941"
"Meijel";"2006";"40 tot 45 jaar";"527";"265";"262";"65";"49";"16";"435";"206";"229";"3";"1";"2";"24";"9";"15";"0941"
"Meijel";"2006";"45 tot 50 jaar";"474";"245";"229";"38";"25";"13";"405";"208";"197";"4";"1";"3";"27";"11";"16";"0941"
"Meijel";"2006";"50 tot 55 jaar";"447";"238";"209";"28";"24";"4";"394";"205";"189";"8";"2";"6";"17";"7";"10";"0941"
"Meijel";"2006";"55 tot 60 jaar";"449";"225";"224";"23";"16";"7";"388";"191";"197";"18";"5";"13";"20";"13";"7";"0941"
"Meijel";"2006";"60 tot 65 jaar";"326";"181";"145";"15";"12";"3";"276";"157";"119";"25";"7";"18";"10";"5";"5";"0941"
"Meijel";"2006";"65 tot 70 jaar";"290";"139";"151";"10";"8";"2";"230";"118";"112";"42";"10";"32";"8";"3";"5";"0941"
"Meijel";"2006";"70 tot 75 jaar";"221";"99";"122";"9";"6";"3";"161";"81";"80";"48";"9";"39";"3";"3";"-";"0941"
"Meijel";"2006";"75 tot 80 jaar";"159";"73";"86";"11";"4";"7";"89";"58";"31";"57";"11";"46";"2";"-";"2";"0941"
"Meijel";"2006";"80 tot 85 jaar";"79";"24";"55";"5";"3";"2";"26";"12";"14";"48";"9";"39";"-";"-";"-";"0941"
"Meijel";"2006";"85 tot 90 jaar";"43";"10";"33";"3";"1";"2";"7";"5";"2";"32";"4";"28";"1";"-";"1";"0941"
"Meijel";"2006";"90 tot 95 jaar";"24";"9";"15";"1";"-";"1";"8";"5";"3";"15";"4";"11";"-";"-";"-";"0941"
"Meijel";"2006";"95 jaar of ouder";"6";"-";"6";"-";"-";"-";"1";"-";"1";"5";"-";"5";"-";"-";"-";"0941"
"Menaldumadeel";"2006";"Totaal leeftijden";"13884";"7031";"6853";"6128";"3359";"2769";"6572";"3284";"3288";"687";"132";"555";"497";"256";"241";"0083"
